epoch,train_loss,val_loss,max_loss,lr
1,2.6575423785618373,2.332604694366455,2.681523323059082,0.001
2,2.521492321150644,2.990885519981384,4.415834426879883,0.001
3,2.4180384159088133,2.759756501515706,4.654045104980469,0.001
4,2.3758352075304305,2.625328858693441,4.375693321228027,0.001
5,2.42007440839495,2.609962224960327,4.1674089431762695,0.001
6,2.374846240452358,2.4875899950663247,3.5986227989196777,0.001
7,2.3693704536982945,2.5960922638575235,4.251850605010986,0.001
8,2.384376689365932,2.61531195640564,4.008774757385254,0.001
9,2.3475444657461986,2.5488365729649862,3.4179062843322754,0.001
10,2.3921948841639926,2.5860626459121705,4.207205772399902,0.001
11,2.361746917452131,2.5381850481033323,3.823911190032959,0.001
12,2.361290982791356,2.586515172322591,3.841738700866699,0.001
13,2.369220229557582,2.546788462003072,3.683228015899658,0.001
14,2.334413746425084,2.470950659116109,3.5295114517211914,0.001
15,2.382285908290318,2.483455944061279,3.503911018371582,0.001
16,2.353466354097639,2.521579909324646,3.972322463989258,0.001
17,2.3909794330596923,2.437570349375407,3.105351448059082,0.001
18,2.3496523244040355,2.4381163279215494,3.3955883979797363,0.001
19,2.376923670087542,2.5148808638254803,3.7176513671875,0.001
20,2.377134071077619,2.415081016222636,3.0166985988616943,0.001
21,2.396368271963937,2.422146232922872,3.314210891723633,0.001
22,2.360620812007359,2.420207254091898,3.353175640106201,0.001
23,2.407247809001378,2.440603319803874,3.3939332962036133,0.001
24,2.3478195462908062,2.3951409975687663,3.1361799240112305,0.001
25,2.354703310557774,3.1093937476476032,5.2898149490356445,0.001
26,2.41987738609314,3.969398999214172,7.885164737701416,0.001
27,2.4198942354747226,2.689293797810872,3.880966663360596,0.001
28,2.349161965506417,2.517826215426127,3.637771844863892,0.001
29,2.3898042678833007,2.4985877513885497,3.458393096923828,0.001
30,2.3724416596548896,2.519259881973267,3.5717263221740723,0.001
31,2.3456454685756136,2.5998103539148967,3.669290542602539,0.001
32,2.3766001633235385,2.523814304669698,3.5253264904022217,0.001
33,2.3690626076289587,2.55893573363622,3.984180450439453,0.001
34,2.341902358191354,2.477962160110473,3.406100273132324,0.001
35,2.3847255638667515,2.449299947420756,3.364562511444092,0.001
36,2.417397117614746,2.4236480553944904,3.236436605453491,0.001
37,2.381289734159197,2.465081564585368,3.405357837677002,0.001
38,2.3181966066360475,2.471355136235555,3.30637788772583,0.001
39,2.349365888323103,2.437252950668335,3.427652359008789,0.001
40,2.364930510520935,2.5318124055862428,3.743734359741211,0.001
41,2.341206789016724,2.495426551500956,3.577169895172119,0.001
42,2.399194417681013,2.4207528471946715,3.0257232189178467,0.001
43,2.3416062491280694,2.4490371465682985,3.3453073501586914,0.001
44,2.3243461540767125,2.442955660820007,3.619771003723145,0.001
45,2.360339777810233,2.424977493286133,3.322857618331909,0.001
46,2.3273532118116105,2.390402809778849,3.149672031402588,0.001
47,2.3315996646881105,2.425032957394918,3.3020272254943848,0.001
48,2.344592455455235,2.3678179581960044,3.544935464859009,0.001
49,2.3397558757237027,2.5124754746754965,3.738105535507202,0.001
50,2.3596478802817207,2.3550556023915608,3.135014772415161,0.001
51,2.3560015201568603,2.369367408752441,3.3411941528320312,0.001
52,2.354769911084856,2.406718651453654,3.313804626464844,0.001
53,2.320262827192034,2.512732704480489,3.5216822624206543,0.001
54,2.357052026476179,2.4450844526290894,3.2454538345336914,0.001
55,2.3466990402766634,2.415454451243083,3.062734603881836,0.001
56,2.323127692086356,2.47939088344574,3.682199478149414,0.001
57,2.347838933127267,2.406405107180277,3.2388272285461426,0.001
58,2.3137135301317486,2.425794529914856,3.349959373474121,0.001
59,2.339254719870431,2.397253402074178,3.1151938438415527,0.001
60,2.3264426912580216,2.4024959802627563,3.485803604125977,0.001
61,2.3255955287388392,2.349856344858805,2.9667036533355717,0.001
62,2.3446052142551967,2.357812221844991,3.14007568359375,0.001
63,2.3335947036743163,2.3842501401901246,3.1375441551208496,0.001
64,2.333726617268153,2.473279937108358,3.340749263763428,0.001
65,2.344727175576346,2.5434799194335938,3.986315250396729,0.001
66,2.337764842169625,2.4033949693044026,3.141981363296509,0.001
67,2.312748786381313,2.369460860888163,3.4570183753967285,0.001
68,2.331471954073225,2.4524396737416585,3.1695172786712646,0.001
69,2.366795607975551,2.6670859177907307,4.53417444229126,0.001
70,2.3291596957615446,2.4524227062861126,3.3403196334838867,0.001
71,2.332969754082816,2.43731689453125,3.535611629486084,0.001
72,2.3189396790095738,2.4802740772565204,3.523930311203003,0.001
73,2.339878804343088,2.3386998812357587,3.374927043914795,0.001
74,2.3127002579825264,2.5094176371892294,3.65936803817749,0.001
75,2.355947596686227,2.3594234625498456,3.106025457382202,0.001
76,2.3296541486467635,2.547398257255554,3.692249298095703,0.001
77,2.325770902633667,2.371673353513082,3.20650577545166,0.001
78,2.327454492024013,2.3459362506866457,3.4968929290771484,0.001
79,2.3150019918169296,2.3626591126124064,3.7060179710388175,0.001
80,2.323300327573504,2.406151024500529,3.0462193489074707,0.001
81,2.313955180985587,2.5073846697807314,3.6146068572998047,0.001
82,2.3358249391828263,2.351094631354014,2.9818553924560547,0.001
83,2.328301422936576,2.973849964141846,4.757847309112549,0.001
84,2.317696918760028,2.3540648937225344,2.9725799560546875,0.001
85,2.322266401563372,3.727962987621625,6.121119499206543,0.001
86,2.325198554992676,2.451837476094564,3.3456413745880127,0.001
87,2.316697127478464,2.4336774269739787,3.088702440261841,0.001
88,2.296685559409005,2.5585540731747947,3.5984554290771484,0.001
89,2.3129583699362617,2.6356979608535767,3.8160512447357178,0.001
90,2.3281687259674078,3.7165423621733984,6.217968463897705,0.001
91,2.317829636165074,2.3703330039978026,4.013239860534668,0.001
92,2.3317543642861502,3.116815694173177,4.889497756958008,0.001
93,2.322526843207223,2.3761769771575927,3.9400792121887207,0.001
94,2.336549861090524,2.392565115292867,2.9596850872039795,0.001
95,2.310429389136178,2.519497009118398,3.4660840034484863,0.001
96,2.326863322939192,3.1567075471083323,4.982583999633789,0.001
97,2.3327176434653145,2.803135379155477,3.994317531585693,0.001
98,2.320179319381714,3.1533137540022533,5.030379772186279,0.001
99,2.3303403105054583,4.498820626735688,7.307034492492676,0.001
100,2.322150666373117,2.359632953008016,2.807339906692505,0.001
101,2.3227669511522566,2.359377463658651,3.867521762847901,0.001
102,2.303373888560704,2.4689828395843505,3.284848690032959,0.001
103,2.3239956174577987,2.86286993821462,4.291272163391113,0.001
104,2.302086101259504,2.375005586942037,4.011760711669922,0.001
105,2.305390787124634,2.3811198552449544,3.935298204421997,0.001
106,2.2960364750453404,3.608334549268087,5.794247627258301,0.001
107,2.3033449377332413,2.472790002822876,3.289548873901367,0.001
108,2.307380649021693,2.952613784869512,4.337269306182861,0.001
109,2.2785373415265764,2.380186192194621,3.9662578105926514,0.001
110,2.3189645630972726,2.369361980756124,3.2212815284729004,0.001
111,2.3330427510397773,2.33294247786204,2.7440223693847656,0.001
112,2.3120681149618965,2.3515576124191284,3.890397310256958,0.001
113,2.3145025389535085,3.870552456378937,5.716291904449463,0.001
114,2.317120395387922,5.0013080934683485,7.604692459106445,0.001
115,2.300746692929949,6.522467147683104,9.71718978881836,0.001
116,2.332708140781948,2.782283786932628,3.998815059661865,0.001
117,2.3180218900953022,2.373050832748413,2.7908313274383545,0.001
118,2.301187903540475,2.359595290819804,3.3488268852233887,0.001
119,2.322281905582973,2.3823179642359418,4.174862384796143,0.001
120,2.331829254967826,3.652012034257253,6.002625942230225,0.001
121,2.325070020130702,2.3377487579981486,3.687812328338623,0.001
122,2.318375505719866,2.324269994099935,3.546802043914795,0.001
123,2.302166169030326,2.7447428862253824,3.958898305892944,0.001
124,2.3134208951677597,2.36042328675588,4.0146589279174805,0.001
125,2.2946455819266185,3.5678437650203705,5.755650520324707,0.001
126,2.3151696477617536,2.361579871177673,4.00337553024292,0.001
127,2.314875030517578,2.447552482287089,3.089236259460449,0.001
128,2.3105177334376745,5.44305608322223,8.406311988830566,0.001
129,2.3007070473262243,2.4029597838719687,2.910217761993408,0.001
130,2.315792145047869,3.8434058407942455,5.740597724914551,0.001
131,2.309977163587298,7.014811388154825,10.77080535888672,0.001
132,2.30307183946882,2.369150034586589,4.121102809906006,0.001
133,2.288001128605434,4.707243937253952,7.3466572761535645,0.001
134,2.302079589026315,12.086213932807247,18.82205581665039,0.001
135,2.3160731519971574,2.386985393365224,4.327208995819092,0.001
136,2.3242475373404368,2.384362892309825,4.336084365844727,0.001
137,2.3010774203709192,4.533297824859619,7.247649192810059,0.001
138,2.3060282843453543,6.277986600001653,10.018111228942873,0.001
139,2.296878889628819,2.37158408164978,4.196090221405029,0.001
140,2.308984545298985,2.379088878631592,4.251820087432861,0.001
141,2.323738540921892,15.107645497409006,21.877826690673828,0.001
142,2.298079129627773,12.072114070691168,16.902446746826172,0.001
143,2.309519679205758,8.013378407557806,11.579257011413574,0.001
144,2.2991597993033275,2.334699289004008,3.7974846363067623,0.001
145,2.3052763530186247,2.4619689623514813,2.987091541290283,0.001
146,2.300101069041661,6.485959512988726,9.844019889831545,0.001
147,2.3103191784449986,2.6397446592648826,3.568507194519043,0.001
148,2.303079039709909,2.3234028895696004,3.431191921234131,0.001
149,2.296371371405465,4.804261686404546,7.087702751159668,0.001
150,2.311547442844936,2.39443428516388,4.325995445251465,0.001
151,2.279212822232928,2.402460463841756,4.378523826599121,0.001
152,2.296564565386091,2.410931726296743,4.4098005294799805,0.001
153,2.285061536516462,2.4045743266741435,4.291467189788818,0.001
154,2.2755955151149205,2.7341344873110454,3.7315073013305664,0.001
155,2.322866896220616,2.385431635379791,4.211786270141602,0.001
156,2.306237132208688,2.3293859163920083,3.4483253955841064,0.001
