epoch,train_loss,val_loss,max_loss,lr
1,2.435208443232945,2.301113661130269,2.45395302772522,0.001
2,2.348104388373238,2.246606540679932,2.741187334060669,0.001
3,2.3340576989310127,2.219655815760295,2.6718993186950684,0.001
4,2.2935210432325093,2.2160253326098123,2.710750102996826,0.001
5,2.310511793409075,2.1804892857869467,2.895136833190918,0.001
6,2.2927402598517284,2.235911691188812,2.8480446338653564,0.001
7,2.304549997193473,2.217481931050618,2.672307014465332,0.001
8,2.3313622951507567,2.242776358127594,2.8200550079345703,0.001
9,2.307646880831037,2.1691799998283385,2.84384822845459,0.001
10,2.2836285046168734,2.1770965218544007,2.802934169769287,0.001
11,2.302925648008074,2.306442872683207,3.1280150413513184,0.001
12,2.293972948619297,2.291381824016571,3.093127965927124,0.001
13,2.287627335957118,2.300952275594076,4.22496223449707,0.001
14,2.334443746294294,2.213571767012278,2.957409381866455,0.001
15,2.275092458724976,2.2447579860687257,3.0056610107421875,0.001
16,2.300728399412973,2.2125877857208254,3.387665033340454,0.001
17,2.261031825201852,2.1508862813313803,3.200216293334961,0.001
18,2.26897440637861,2.140163326263428,2.963064670562744,0.001
19,2.316790335518973,2.177627229690552,3.0482349395751958,0.001
20,2.272000391142709,2.201230569680532,3.324018955230713,0.001
21,2.2727440220969064,2.2383475581804912,3.0825395584106445,0.001
22,2.282281974383763,2.2405717651049297,3.346351146697998,0.001
23,2.285223286492484,2.2799510836601256,3.365285873413086,0.001
24,2.282603703226362,2.195137393474579,3.6293792724609375,0.001
25,2.279714618410383,2.1939903179804485,3.9143145084381104,0.001
26,2.286310134615217,2.165408452351888,3.3937911987304688,0.001
27,2.2916015420641216,2.164763355255127,3.3253865242004395,0.001
28,2.288033294677734,2.1806116382280987,3.463586807250977,0.001
29,2.261239504814148,2.2347559611002605,3.2538294792175293,0.001
30,2.2482239484786986,2.2405619740486147,3.1662542819976807,0.001
31,2.2622290236609324,2.1294620394706727,3.00502872467041,0.001
32,2.268787670135498,2.091065748532613,2.934027194976806,0.001
33,2.249522396496364,2.108363310496012,2.9838130474090576,0.001
34,2.281117480141776,2.157755482196808,3.1636509895324707,0.001
35,2.24699558871133,2.164652681350708,3.062387228012085,0.001
36,2.2662564924785067,2.1197102506955465,3.235060214996338,0.001
37,2.263117091996329,2.11096609433492,3.3156380653381348,0.001
38,2.2537278958729337,2.2011035839716597,3.638374567031861,0.001
39,2.289474926676069,2.0807126641273497,2.8618721961975098,0.001
40,2.245529089655195,2.201435367266337,3.2564892768859863,0.001
41,2.2537338529314312,2.1103758613268533,3.294541358947754,0.001
42,2.271518189566476,2.220364391803741,3.4978747367858887,0.001
43,2.2633448600769044,2.1478129704793294,2.91797399520874,0.001
44,2.230927406038557,2.226843472321828,3.26599669456482,0.001
45,2.238012824739729,2.176103929678599,3.332124710083008,0.001
46,2.2538126979555404,2.096494821707408,3.378255605697632,0.001
47,2.248434291567121,2.1916101455688475,3.654605388641357,0.001
48,2.243851385797773,2.100360278288524,3.110504388809204,0.001
49,2.267903195108686,2.0293861428896585,2.963372707366944,0.001
50,2.2571050133023944,2.107226538658142,3.0661134719848637,0.001
51,2.2277730056217737,2.0994299411773683,3.310438394546509,0.001
52,2.2296885899135046,2.018356502056122,3.1999473571777344,0.001
53,2.257605610574995,1.9436101595560709,3.354790687561035,0.001
54,2.2579811096191404,2.090220542748769,3.747511863708496,0.001
55,2.239931750297546,2.099455495675405,3.964523315429688,0.001
56,2.2171228579112463,2.042858612537384,3.4627909660339355,0.001
57,2.178107339995248,2.0127032160758973,3.0874526500701904,0.001
58,2.2847902536392213,2.0657416582107544,3.351155996322632,0.001
59,2.253546111924308,2.0271122733751934,3.0362343788146973,0.001
60,2.2127662590571813,2.064858675003052,3.4905409812927246,0.001
61,2.1993269443511965,2.055337087313334,3.4737191200256348,0.001
62,2.285324052401952,2.172746153672536,3.905022382736206,0.001
63,2.234030818939209,2.0095785737037657,3.109401226043701,0.001
64,2.255509781837463,2.016463581720988,3.1938607692718506,0.001
65,2.200513233457293,2.012754301230113,3.197039127349853,0.001
66,2.234737137385777,2.175140980879466,3.750599384307861,0.001
67,2.222258560998099,1.917710018157959,2.7665324211120605,0.001
68,2.1626396145139424,1.9236719528834023,3.059030532836914,0.001
69,2.227937909534999,1.906549902757009,2.9633829593658447,0.001
70,2.23935957636152,1.930319082736969,3.0383007526397705,0.001
71,2.216879759516035,1.9875975370407104,3.168567419052124,0.001
72,2.206599317278181,1.9647160490353903,3.0825181007385254,0.001
73,2.1969844613756453,2.0007165630658466,3.565913438796997,0.001
74,2.131823025430952,1.9716598709424336,3.188464641571045,0.001
75,2.269290256500244,1.959113430976868,3.1024508476257324,0.001
76,2.2315101998192923,1.9564566413561504,3.037686347961426,0.001
77,2.175476016317095,2.0474053462346395,3.1028409004211426,0.001
78,2.2199868372508456,1.975301710764567,3.167998790740967,0.001
79,2.22911148752485,2.0895205974578857,3.61890172958374,0.001
80,2.236056559426444,1.969227639834086,3.5604376792907715,0.001
81,2.208730810029166,2.0335670630137126,4.0486016273498535,0.001
82,2.2317392553601945,1.9888279557228088,3.694075107574463,0.001
83,2.259411328179496,1.990393622716268,3.273189067840576,0.001
84,2.1969311816351755,1.9435353418191277,3.329720020294189,0.001
85,2.1982039145060948,2.041759326060613,3.6264901161193848,0.001
86,2.184022300583976,1.9984316170215608,3.921782732009888,0.001
87,2.2150117942265104,1.970639514923096,3.271920919418335,0.001
88,2.255661027772086,1.9699423988660176,3.568929672241211,0.001
89,2.196700971467154,1.9172994712988536,3.0621042251586914,0.001
90,2.254423345838274,1.8990582913160323,3.31654953956604,0.001
91,2.223100338663374,1.939803848663966,3.358778476715088,0.001
92,2.1694574424198696,1.887815698981285,3.4625802040100098,0.001
93,2.2292355843952723,1.8736686766147612,3.240740299224853,0.001
94,2.1997564724513463,1.955048082272212,3.159383773803711,0.001
95,2.159129684312003,1.9095530966917675,3.4839091300964355,0.001
96,2.19724167074476,1.8908926089604696,3.250972270965576,0.001
97,2.22690178666796,1.9512210508187613,3.318920612335205,0.001
98,2.1840082611356464,2.0234858175118764,3.786774158477783,0.001
99,2.2088913645063126,1.9840942164262136,3.962008476257324,0.001
100,2.1743156160627093,1.88179399172465,3.4327497482299805,0.001
101,2.1306775876453945,1.8430502653121947,3.247596263885498,0.001
102,2.1886676039014543,1.862577611207962,3.0951075553894043,0.001
103,2.18970992905753,1.9266272107760112,3.3578460216522217,0.001
104,2.1848648582186017,1.8241054038206737,3.056443929672241,0.001
105,2.218200976508004,1.910542517900467,3.494846820831299,0.001
106,2.2403121641704016,1.9517300764719645,3.517524719238281,0.001
107,2.132774911608015,1.904068386554718,3.478190660476685,0.001
108,2.207228674207415,1.890698137879372,3.223626136779785,0.001
109,2.2578493969781057,1.941680747270584,3.2345848083496094,0.001
110,2.145970364979336,1.9206856906414032,3.6442275047302246,0.001
111,2.1880642141614643,2.022045828898748,4.201583385467529,0.001
112,2.178232077189854,2.0709142347176868,3.1623573303222656,0.001
113,2.2207890680858067,1.956502745548884,3.3548974990844727,0.001
