epoch,train_loss,val_loss,max_loss,lr
44,2.22521995816912,2.142013510068258,3.1261556148529053,0.001
45,2.262312848227365,2.133069117863973,3.0024123191833496,0.001
46,2.266837310791016,2.0902995626131693,2.904686450958252,0.001
47,2.2323202405657088,2.2009151458740237,3.0757405757904053,0.001
48,2.2673441682543074,2.1127172072728477,2.928952693939209,0.001
49,2.267704336983817,2.0911980827649432,3.0909640789031982,0.001
50,2.2887830563953946,2.1115122993787128,3.059943675994873,0.001
51,2.2299712760107857,2.00838010708491,3.1404783725738525,0.001
52,2.230348784582956,2.0578635613123577,3.2924275398254395,0.001
53,2.2822481291634698,1.9593411167462669,3.260977029800415,0.001
54,2.2811347586768016,2.02560826142629,2.9773075580596924,0.001
55,2.278276252746582,2.0413912296295167,2.965538501739502,0.001
56,2.2167256798063004,2.039098787307739,2.888019561767578,0.001
57,2.2030654226030624,2.018036425113678,2.941037654876709,0.001
58,2.2769005707332064,2.0751136700312296,3.238677740097046,0.001
59,2.2786857673100065,2.0443499803543093,2.8455913066864014,0.001
60,2.22854311806815,2.0890020648638408,3.264158248901367,0.001
61,2.205806122507368,2.0407220005989077,3.24224591255188,0.001
62,2.2905752420425416,2.02334140141805,3.020420551300049,0.001
63,2.239323728425162,2.024677324295044,2.8342432975769043,0.001
64,2.260929083824158,2.0063080191612244,2.7618985176086426,0.001
65,2.20586485522134,1.9927667140960692,2.773477077484131,0.001
66,2.235944512912205,2.040176741282145,2.9004721641540527,0.001
67,2.2246712412152974,1.9852296789487205,2.769393920898437,0.001
68,2.172222914014544,2.0058332681655884,2.65531849861145,0.001
69,2.2267238753182546,1.940711192289988,2.793766975402832,0.001
70,2.2168021065848214,2.0275171915690104,2.736327648162842,0.001
71,2.2275590896606445,2.050850164890289,2.9930548667907715,0.001
72,2.2019403287342616,2.0107803066571552,2.755308151245117,0.001
73,2.204818637030465,2.180731868743897,3.970178604125977,0.001
74,2.15746340751648,1.9772338370482128,3.070711374282837,0.001
75,2.269095860208784,1.936667267481486,2.928647518157959,0.001
76,2.220793846675328,1.9582228342692056,2.832335948944092,0.001
77,2.195140222140721,2.034734916687012,2.7569169998168945,0.001
78,2.210827708244324,2.129929502805074,3.5251855850219727,0.001
79,2.2476516587393625,2.153913938999176,3.708824157714844,0.001
80,2.2693796941212248,1.9320085843404131,3.138345718383789,0.001
81,2.217408898898533,1.9854525824387868,3.2017130851745605,0.001
82,2.243843841552734,2.056261277198792,3.852616548538208,0.001
83,2.2619358505521503,2.0319106459617613,3.849029541015625,0.001
84,2.208547902107239,1.93563436071078,3.1420345306396484,0.001
85,2.2018302270344328,1.9428982754548392,3.0194668769836426,0.001
86,2.185383217675345,1.9873795886834464,3.1334798336029053,0.001
87,2.2222489595413206,2.061173309882482,3.79793643951416,0.001
88,2.2766939197267804,2.1419249256451924,4.256216049194336,0.001
89,2.1904057843344558,1.9899110575517016,3.023392915725708,0.001
90,2.224885334287371,2.013877248764038,3.014026165008545,0.001
91,2.250550903592791,2.006646380821864,2.933534383773804,0.001
92,2.178709534236363,2.0421449104944864,3.170459747314453,0.001
93,2.233375702585493,1.932166010141373,3.1851940155029297,0.001
94,2.195198014804295,2.082916224002838,3.656210422515869,0.001
95,2.148299826894488,1.907150355974833,3.21516752243042,0.001
96,2.2078435625348773,1.886365520954132,3.1147241592407227,0.001
97,2.235180510793413,1.9320869068304696,3.300271511077881,0.001
98,2.190886868749346,1.9618606130282084,3.337869644165039,0.001
99,2.187601579938616,1.958376975854238,3.2801589965820312,0.001
100,2.164115027018956,2.005188290278117,3.439180850982666,0.001
