epoch,train_loss,val_loss,max_loss,lr
1,2.353882592064993,2.3465321620305377,2.706997871398926,0.001
2,2.335271692276001,18.82995167803019,32.583946228027344,0.001
3,2.303703090122768,8.639542878667514,14.85569190979004,0.001
4,2.3245655843189783,2.715290041764577,4.212328433990479,0.001
5,2.313172490256173,2.7582654396692914,4.493017196655273,0.001
6,2.345329121180943,24.040706615149976,46.07365036010742,0.001
7,2.308025748389108,22.64569574809963,36.17645263671875,0.001
8,2.3140738146645683,38.73513909526592,72.6175765991211,0.001
9,2.336264044897897,10.31898727019628,20.26327133178711,0.001
10,2.321892738342285,2.6740478515625,3.50781798362732,0.001
11,2.3261057240622383,3.1758827686309816,4.417819023132324,0.001
12,2.3040182522365025,3.9965186764796576,6.887230396270752,0.001
13,2.30811904498509,3.088184400399526,5.989077091217041,0.001
14,2.296441895621164,2.449169242382049,3.287175416946411,0.001
15,2.3280699389321464,2.3838547786076862,2.7415122985839844,0.001
16,2.308630316598075,2.410007997353872,3.479278564453125,0.001
17,2.311304364885603,2.9506198247273763,4.728404521942139,0.001
18,2.3137760434831893,3.933359444141388,6.783608436584473,0.001
19,2.3171836035592217,6.616117359201113,10.873778343200684,0.001
20,2.321077639716012,3.0431756456693013,4.928323268890381,0.001
21,2.311298785890852,3.199092511336009,6.540192604064941,0.001
22,2.3043653215680804,2.6893091360727945,4.140131950378418,0.001
23,2.3072725364140103,2.5735607067743937,3.9453320503234863,0.001
24,2.3154388563973565,2.4190454403559367,2.719601631164551,0.001
25,2.313140937260219,3.605348990360896,5.407774925231934,0.001
26,2.2904795169830323,2.9622387170791624,4.056778907775879,0.001
27,2.332882833480835,10.380050733918324,19.140798568725582,0.001
28,2.314828538894653,2.683813381195068,3.619396209716797,0.001
29,2.2955579144614084,2.4742470542589823,3.428544759750366,0.001
30,2.3329688821520125,2.55142795642217,3.535186052322388,0.001
31,2.285635164805821,2.873384706179301,4.334470748901367,0.001
32,2.325000980922154,3.3571822086970013,5.981581687927246,0.001
33,2.324650015149797,2.746698534488678,4.390528678894043,0.001
34,2.2981706483023507,2.5092487891515094,3.215345859527588,0.001
35,2.3135631697518484,3.1287601868311565,4.874142646789551,0.001
36,2.302854020254953,2.6429399092992147,3.7176246643066406,0.001
37,2.3141079017094204,2.6767112493515013,3.385118246078491,0.001
38,2.306891999925886,2.580100953578949,3.373983383178711,0.001
39,2.31313910484314,2.6258199055989584,3.633669376373291,0.001
40,2.280649627958025,2.683575626214345,3.848308563232422,0.001
41,2.2913406576429094,2.7091683308283487,3.940369129180908,0.001
42,2.3104359354291644,3.010738853613536,4.3116455078125,0.001
43,2.2788551126207626,3.327072095870972,4.699217796325684,0.001
44,2.3204111576080324,3.281060653924942,4.466856002807617,0.001
45,2.2981202329908097,4.874794254700343,7.1475090980529785,0.001
46,2.318426888329642,2.918259918689728,4.4286723136901855,0.001
47,2.297552551542009,2.9848271449406942,4.274084568023682,0.001
48,2.29660986491612,3.1601644158363342,4.513590335845947,0.001
49,2.267593547276088,3.8578056772549942,5.857704162597656,0.001
50,2.315197481427874,2.864272081851959,4.199369430541992,0.001
51,2.322446264539446,2.8657890439033507,4.033859252929688,0.001
52,2.2942462989262173,2.332277043660482,2.821547031402588,0.001
53,2.3079330784933907,2.553725012143453,2.9772167205810547,0.001
54,2.30035206249782,2.524319835503896,3.0455000400543213,0.001
55,2.294966629573277,2.632183341185252,3.2752184867858887,0.001
56,2.3107775415693013,2.9032481710116067,3.7737574577331534,0.001
57,2.3129148278917584,2.425165593624115,2.787447452545166,0.001
58,2.3029591832842145,2.4951375643412272,2.9682259559631348,0.001
59,2.311421469279698,2.825579845905304,3.823248863220215,0.001
60,2.3004232134137834,2.574412631988525,3.41614317893982,0.001
61,2.285234655652727,4.356343734264374,7.617950916290283,0.001
62,2.326162869589669,3.004725329081217,4.722064018249512,0.001
63,2.288664443152292,3.082179719209671,4.934183597564697,0.001
64,2.297958265032087,2.748599894841512,3.861707210540772,0.001
65,2.307502794265747,3.403874138991038,5.452244758605957,0.001
66,2.29708332334246,2.28467435836792,2.6483068466186523,0.001
67,2.318390342167445,2.8609177708625797,4.232907772064209,0.001
68,2.2998932089124406,5.368684647480647,8.73387336730957,0.001
69,2.2962743418557303,2.6560205618540444,3.5497140884399414,0.001
70,2.2814904144832067,2.6946343302726747,3.602057933807373,0.001
71,2.298304441996983,2.695712451140086,3.6115355491638175,0.001
72,2.286068310056414,3.778023463487625,5.968830585479736,0.001
