epoch,train_loss,val_loss,max_loss,lr
1,2.393929249899728,2.2856091260910034,2.514004707336426,0.001
2,2.3034628697804043,2.2870686928431194,3.0494298934936523,0.001
3,2.3102708067212787,2.4827353159586587,5.759317398071289,0.001
4,2.3199613434927806,2.5832800388336183,9.124992370605469,0.001
5,2.295755638395037,2.4573209802309672,5.152074813842773,0.001
6,2.3068097727639336,2.4682663361231487,5.724215030670166,0.001
7,2.320889527457101,2.352313737074534,3.5420379638671875,0.001
8,2.2610628298350743,2.407947497566541,5.235930919647217,0.001
9,2.3452836956296648,2.54484498500824,7.278643131256103,0.001
10,2.3191212722233363,2.4306528608004254,4.38703203201294,0.001
11,2.299436882564,2.797410388787588,7.318916320800781,0.001
12,2.2771876164845057,2.6244312723477683,6.434201240539551,0.001
13,2.299282629149301,2.602522162596385,7.817275047302246,0.001
14,2.312120866775513,3.148597884178161,14.887900352478027,0.001
15,2.323474894251142,3.127414031823476,14.59627914428711,0.001
16,2.28399338722229,2.759982542196909,9.36916160583496,0.001
17,2.323450350761413,2.8269816239674888,11.217564582824709,0.001
18,2.248998512540545,2.820753224690755,11.93068027496338,0.001
19,2.296758501870292,3.095427739620209,16.166946411132812,0.001
20,2.2691136973244803,2.8561755140622456,13.691179275512695,0.001
21,2.328762875284468,2.5707251111666363,6.74238920211792,0.001
22,2.2758282593318397,2.9358572721481324,11.70513916015625,0.001
23,2.3005086898803717,2.9147149403889974,11.839685440063477,0.001
24,2.287029184613909,2.852433784802755,10.094054222106934,0.001
25,2.2740152222769603,2.7803696711858112,8.188190460205078,0.001
26,2.254892901011876,2.594436252117157,8.650140762329102,0.001
27,2.2985965728759767,2.9744216720263164,15.090885162353516,0.001
28,2.29914140020098,2.6264722406864167,10.38961410522461,0.001
29,2.260751846858433,2.646618901876112,10.793681144714355,0.001
30,2.236480930873326,2.5997662966450057,8.805521965026855,0.001
31,2.257999440601894,2.568933535118897,9.009196281433104,0.001
32,2.2615062032427105,2.811719821890195,12.697471618652344,0.001
33,2.2863407407488143,2.6244366844495137,7.958741188049316,0.001
34,2.2895426511764527,2.571323164304097,4.910346984863281,0.001
35,2.2571945156369893,3.0198658227920534,10.626791000366213,0.001
36,2.2757539136069163,2.725488630930583,6.559683322906494,0.001
37,2.270392390659877,2.580796531836192,7.291518211364746,0.001
38,2.2650365318570818,2.901965606212616,12.261344909667969,0.001
39,2.2967788423810687,3.1097806255022684,15.550206184387209,0.001
40,2.2626799855913435,2.6469202915827434,8.57727336883545,0.001
41,2.248846013205392,2.9833419640858967,16.191909790039062,0.001
42,2.2519111258643014,2.9226780414581297,8.913857460021973,0.001
43,2.2348811285836354,2.783324325084686,9.211042404174805,0.001
44,2.273704419817243,3.1418709913889566,16.965930938720703,0.001
45,2.2876273461750576,3.836862476666768,24.79693984985352,0.001
46,2.269994994572231,3.0539912501970927,13.014965057373049,0.001
47,2.273367885180882,3.109036123752594,14.366168022155762,0.001
48,2.2258751698902675,3.1273645440737408,15.934503555297852,0.001
49,2.271002302850996,3.1659529129664103,14.775243759155272,0.001
50,2.278194522857666,3.345887529850006,19.104022979736328,0.001
51,2.2549487590789794,3.4265214602152505,19.85405731201172,0.001
52,2.2712986503328594,3.9479023536046345,29.95995140075684,0.001
53,2.279874869755336,3.046618382136027,16.40809440612793,0.001
54,2.2267071178981235,3.222063565254212,17.57999038696289,0.001
55,2.249633414404733,3.1882118344306947,15.640741348266602,0.001
56,2.2641618388039726,2.8058574398358664,11.435099601745604,0.001
57,2.193787785938808,3.2928629398345945,23.94649124145508,0.001
58,2.278936018262591,3.257758975028992,23.101795196533203,0.001
59,2.232996416091919,2.918312871456146,17.13981819152832,0.001
60,2.2653702667781284,2.864373977979024,15.170036315917969,0.001
61,2.2718077898025517,3.152282734711965,15.760669708251951,0.001
62,2.193248190198626,3.02401491800944,15.113317489624023,0.001
63,2.234131850515093,2.656824232886235,8.444186210632324,0.001
64,2.338163069316319,2.8589753826459248,16.322124481201172,0.001
65,2.277447169167655,3.1009127171710134,20.910512924194336,0.001
66,2.2780545030321395,2.762762027978897,12.144658088684082,0.001
67,2.2941026891980854,2.80036967198054,7.956954002380371,0.001
68,2.2540383509227206,2.712696838378906,7.673951148986816,0.001
69,2.30338420527322,2.753115459283193,9.22605323791504,0.001
70,2.2827141523361205,2.549269578854243,9.315129280090332,0.001
71,2.21656915800912,3.058052590365212,17.983074188232422,0.001
72,2.2665705953325546,2.689184157550335,12.397542953491213,0.001
73,2.2784071922302247,3.7891244093577066,28.50275993347168,0.001
74,2.25109133039202,3.199533530076345,19.88825798034668,0.001
